trial,execution_seconds,char_comparisons,hash_operations,token_checks,matches,true_positives,false_positives
1,1.193892,102194742,0,0,612,612,0
2,1.063498,102194742,0,0,612,612,0
3,1.066846,102194742,0,0,612,612,0
4,1.137417,102194742,0,0,612,612,0
5,1.122666,102194742,0,0,612,612,0
