trial,execution_seconds,char_comparisons,hash_operations,token_checks,matches,true_positives,false_positives
1,4.709706,456139869,0,0,86347,2159,84188
2,4.834092,456139869,0,0,86347,2159,84188
3,5.054350,456139869,0,0,86347,2159,84188
4,4.638177,456139869,0,0,86347,2159,84188
5,4.869807,456139869,0,0,86347,2159,84188
