trial,execution_seconds,char_comparisons,hash_operations,token_checks,matches,true_positives,false_positives
1,5.318697,463757101,0,0,86347,2159,84188
2,4.761265,463757101,0,0,86347,2159,84188
3,5.128670,463757101,0,0,86347,2159,84188
4,4.777249,463757101,0,0,86347,2159,84188
5,4.708422,463757101,0,0,86347,2159,84188
