trial,execution_seconds,char_comparisons,hash_operations,token_checks,matches,true_positives,false_positives
1,4.653332,6732,102064102,0,612,612,0
2,4.568266,6732,102064102,0,612,612,0
3,4.682272,6732,102064102,0,612,612,0
4,4.435246,6732,102064102,0,612,612,0
5,4.466938,6732,102064102,0,612,612,0
