trial,execution_seconds,char_comparisons,hash_operations,token_checks,matches,true_positives,false_positives
1,5.746778,6732,122465956,0,612,612,0
2,5.641328,6732,122465956,0,612,612,0
3,5.091971,6732,122465956,0,612,612,0
4,4.925254,6732,122465956,0,612,612,0
5,6.261551,6732,122465956,0,612,612,0
