trial,execution_seconds,char_comparisons,hash_operations,token_checks,matches,true_positives,false_positives
1,0.501624,0,10350796,0,0,0,0
2,0.532530,0,10350796,0,0,0,0
3,0.474073,0,10350796,0,0,0,0
4,0.593071,0,10350796,0,0,0,0
5,0.462556,0,10350796,0,0,0,0
